peak_sample,peak_time_s
22243491,43444.318359375
22243809,43444.939453125
22244131,43445.568359375
22244452,43446.1953125
22244768,43446.8125
22245082,43447.42578125
22245388,43448.0234375
22245690,43448.61328125
22245995,43449.208984375
22246297,43449.798828125
22246597,43450.384765625
22246894,43450.96484375
22247190,43451.54296875
22247485,43452.119140625
22247781,43452.697265625
22248076,43453.2734375
22248368,43453.84375
22248665,43454.423828125
22248963,43455.005859375
22249256,43455.578125
22249549,43456.150390625
22249845,43456.728515625
22250143,43457.310546875
22250445,43457.900390625
22250757,43458.509765625
22251080,43459.140625
22251400,43459.765625
22251725,43460.400390625
22252056,43461.046875
22252395,43461.708984375
22252734,43462.37109375
22253084,43463.0546875
22253435,43463.740234375
22253792,43464.4375
22254149,43465.134765625
22254496,43465.8125
22254853,43466.509765625
22255200,43467.1875
22255544,43467.859375
22255884,43468.5234375
22256216,43469.171875
22256551,43469.826171875
22256882,43470.47265625
22257210,43471.11328125
22257535,43471.748046875
22257855,43472.373046875
22258177,43473.001953125
22258497,43473.626953125
22258820,43474.2578125
22259141,43474.884765625
22259471,43475.529296875
22259807,43476.185546875
22260154,43476.86328125
22260519,43477.576171875
22260874,43478.26953125
22261241,43478.986328125
22261652,43479.7890625
22261833,43480.142578125
22262158,43480.77734375
22262680,43481.796875
22263093,43482.603515625
22263506,43483.41015625
22263940,43484.2578125
22264345,43485.048828125
22264717,43485.775390625
22265093,43486.509765625
22265558,43487.41796875
22265741,43487.775390625
22266081,43488.439453125
22266489,43489.236328125
22266888,43490.015625
22267313,43490.845703125
22267731,43491.662109375
22268124,43492.4296875
22268499,43493.162109375
22268895,43493.935546875
22269485,43495.087890625
22269997,43496.087890625
22270394,43496.86328125
22270815,43497.685546875
22271380,43498.7890625
22271777,43499.564453125
22272147,43500.287109375
22272515,43501.005859375
22272882,43501.72265625
22273278,43502.49609375
22273655,43503.232421875
22274028,43503.9609375
22274419,43504.724609375
22274984,43505.828125
22275112,43506.078125
22275448,43506.734375
22275912,43507.640625
22276306,43508.41015625
22276719,43509.216796875
22277093,43509.947265625
22277481,43510.705078125
22277839,43511.404296875
22278210,43512.12890625
22278579,43512.849609375
22278950,43513.57421875
22279311,43514.279296875
22279687,43515.013671875
22280303,43516.216796875
22280433,43516.470703125
22280832,43517.25
22281230,43518.02734375
22281628,43518.8046875
22282207,43519.935546875
22282339,43520.193359375
22282668,43520.8359375
22283051,43521.583984375
22283429,43522.322265625
22283802,43523.05078125
22284181,43523.791015625
22284561,43524.533203125
22284928,43525.25
22285312,43526.0
22285879,43527.107421875
22286012,43527.3671875
22286298,43527.92578125
22286426,43528.17578125
22286691,43528.693359375
22287071,43529.435546875
22287539,43530.349609375
22287669,43530.603515625
22288013,43531.275390625
22288145,43531.533203125
22288408,43532.046875
22288777,43532.767578125
22289141,43533.478515625
22289498,43534.17578125
22289895,43534.951171875
22290251,43535.646484375
22290607,43536.341796875
22290970,43537.05078125
22291350,43537.79296875
22291744,43538.5625
22292129,43539.314453125
22292499,43540.037109375
22292876,43540.7734375
22293245,43541.494140625
22293609,43542.205078125
22293965,43542.900390625
22294332,43543.6171875
22294683,43544.302734375
22295029,43544.978515625
22295380,43545.6640625
22295733,43546.353515625
22296084,43547.0390625
22296435,43547.724609375
22296778,43548.39453125
22297133,43549.087890625
22297513,43549.830078125
22297891,43550.568359375
22298251,43551.271484375
22298608,43551.96875
22299094,43552.91796875
22299334,43553.38671875
22299750,43554.19921875
22300149,43554.978515625
22300526,43555.71484375
22300888,43556.421875
22301382,43557.38671875
22301737,43558.080078125
22302088,43558.765625
22302314,43559.20703125
22302669,43559.900390625
22303024,43560.59375
22303382,43561.29296875
22303739,43561.990234375
22304088,43562.671875
22304426,43563.33203125
22304764,43563.9921875
22305094,43564.63671875
22305412,43565.2578125
22305729,43565.876953125
22306040,43566.484375
22306353,43567.095703125
22306666,43567.70703125
22306981,43568.322265625
22307421,43569.181640625
22307613,43569.556640625
22307933,43570.181640625
22308256,43570.8125
22308586,43571.45703125
22309039,43572.341796875
22309257,43572.767578125
22309599,43573.435546875
22309946,43574.11328125
22310303,43574.810546875
22310694,43575.57421875
22311169,43576.501953125
22311586,43577.31640625
22311981,43578.087890625
22312349,43578.806640625
22312717,43579.525390625
22313083,43580.240234375
22313448,43580.953125
22313845,43581.728515625
22314196,43582.4140625
22314359,43582.732421875
22314572,43583.1484375
22314966,43583.91796875
22315112,43584.203125
22315337,43584.642578125
22315684,43585.3203125
22316039,43586.013671875
22316383,43586.685546875
22316720,43587.34375
22317047,43587.982421875
22317364,43588.6015625
22317674,43589.20703125
22317980,43589.8046875
22318283,43590.396484375
22318585,43590.986328125
22318881,43591.564453125
22319174,43592.13671875
22319464,43592.703125
22319755,43593.271484375
22320043,43593.833984375
22320332,43594.3984375
22320623,43594.966796875
22320914,43595.53515625
22321209,43596.111328125
22321507,43596.693359375
22321815,43597.294921875
22322170,43597.98828125
22322511,43598.654296875
22322847,43599.310546875
22323183,43599.966796875
22323528,43600.640625
22323887,43601.341796875
22324208,43601.96875
22324552,43602.640625
22324891,43603.302734375
22325232,43603.96875
22325568,43604.625
22325895,43605.263671875
22326214,43605.88671875
22326530,43606.50390625
22326841,43607.111328125
22327152,43607.71875
22327470,43608.33984375
22327791,43608.966796875
22328108,43609.5859375
22328428,43610.2109375
22328754,43610.84765625
22329147,43611.615234375
22329519,43612.341796875
22329920,43613.125
22330293,43613.853515625
22330667,43614.583984375
22331166,43615.55859375
22331352,43615.921875
22331671,43616.544921875
22331855,43616.904296875
22332120,43617.421875
22332478,43618.12109375
22332825,43618.798828125
22333203,43619.537109375
22333631,43620.373046875
22334061,43621.212890625
22334428,43621.9296875
22334790,43622.63671875
22335193,43623.423828125
22335666,43624.34765625
22336072,43625.140625
22336445,43625.869140625
22336803,43626.568359375
22337157,43627.259765625
22337512,43627.953125
22337900,43628.7109375
22338262,43629.41796875
22338613,43630.103515625
22338968,43630.796875
22339449,43631.736328125
22339636,43632.1015625
22339979,43632.771484375
22340389,43633.572265625
22340763,43634.302734375
22341131,43635.021484375
22341581,43635.900390625
22341968,43636.65625
22342365,43637.431640625
22342730,43638.14453125
22343095,43638.857421875
22343528,43639.703125
22343970,43640.56640625
22344355,43641.318359375
22344722,43642.03515625
22345082,43642.73828125
22345531,43643.615234375
22345938,43644.41015625
22346309,43645.134765625
22346662,43645.82421875
22347007,43646.498046875
22347376,43647.21875
22347833,43648.111328125
22348024,43648.484375
22348331,43649.083984375
22348706,43649.81640625
22349074,43650.53515625
22349524,43651.4140625
22349987,43652.318359375
22350115,43652.568359375
22350368,43653.0625
22350734,43653.77734375
22351092,43654.4765625
22351472,43655.21875
22351943,43656.138671875
22352310,43656.85546875
22352671,43657.560546875
22353031,43658.263671875
22353440,43659.0625
22353908,43659.9765625
22354038,43660.23046875
22354321,43660.783203125
22354693,43661.509765625
22355063,43662.232421875
22355552,43663.1875
22355745,43663.564453125
22356059,43664.177734375
22356187,43664.427734375
22356470,43664.98046875
22356598,43665.23046875
22356888,43665.796875
22357016,43666.046875
22357382,43666.76171875
22357576,43667.140625
22357927,43667.826171875
22358059,43668.083984375
22358377,43668.705078125
22358505,43668.955078125
22358864,43669.65625
22359059,43670.037109375
22359378,43670.66015625
22359506,43670.91015625
22359924,43671.7265625
22360121,43672.111328125
22360400,43672.65625
22360530,43672.91015625
22360834,43673.50390625
22360964,43673.7578125
22361230,43674.27734375
22361358,43674.52734375
22361638,43675.07421875
22361767,43675.326171875
22362033,43675.845703125
22362225,43676.220703125
22362637,43677.025390625
22362833,43677.408203125
22363061,43677.853515625
22363254,43678.23046875
22363473,43678.658203125
22363665,43679.033203125
22363891,43679.474609375
22364082,43679.84765625
22364329,43680.330078125
22364520,43680.703125
22364770,43681.19140625
22364962,43681.56640625
22365176,43681.984375
22365367,43682.357421875
22365644,43682.8984375
22365836,43683.2734375
22366096,43683.78125
22366288,43684.15625
22366510,43684.58984375
22366702,43684.96484375
22366913,43685.376953125
22367105,43685.751953125
22367309,43686.150390625
22367500,43686.5234375
22367676,43686.8671875
22367865,43687.236328125
22368035,43687.568359375
22368224,43687.9375
22368413,43688.306640625
22368602,43688.67578125
22368949,43689.353515625
22369147,43689.740234375
22369330,43690.09765625
22369522,43690.47265625
22369706,43690.83203125
22369897,43691.205078125
22370303,43691.998046875
22370500,43692.3828125
22370828,43693.0234375
22371024,43693.40625
22371250,43693.84765625
22371445,43694.228515625
22371651,43694.630859375
22371845,43695.009765625
22372276,43695.8515625
22372413,43696.119140625
22372796,43696.8671875
22372932,43697.1328125
22373225,43697.705078125
22373424,43698.09375
22373637,43698.509765625
22373834,43698.89453125
22374020,43699.2578125
22374216,43699.640625
22374457,43700.111328125
22374655,43700.498046875
22374884,43700.9453125
22375083,43701.333984375
22375256,43701.671875
22375452,43702.0546875
22375623,43702.388671875
22375817,43702.767578125
22376008,43703.140625
22376202,43703.51953125
22376588,43704.2734375
22376789,43704.666015625
22377043,43705.162109375
22377242,43705.55078125
22377437,43705.931640625
22377633,43706.314453125
22377819,43706.677734375
22378013,43707.056640625
22378459,43707.927734375
22378597,43708.197265625
22379007,43708.998046875
22379144,43709.265625
22379335,43709.638671875
22379532,43710.0234375
22379694,43710.33984375
22379890,43710.72265625
22380054,43711.04296875
22380248,43711.421875
22380448,43711.8125
22380643,43712.193359375
22380983,43712.857421875
22381184,43713.25
22381375,43713.623046875
22381571,43714.005859375
22381741,43714.337890625
22381936,43714.71875
22382101,43715.041015625
22382294,43715.41796875
22382687,43716.185546875
22382887,43716.576171875
22383083,43716.958984375
22383278,43717.33984375
22383443,43717.662109375
22383637,43718.041015625
22383805,43718.369140625
22383999,43718.748046875
22384239,43719.216796875
22384434,43719.59765625
22384790,43720.29296875
22384991,43720.685546875
22385173,43721.041015625
22385368,43721.421875
22385530,43721.73828125
22385724,43722.1171875
22385911,43722.482421875
22386105,43722.861328125
22386478,43723.58984375
22386676,43723.9765625
22386912,43724.4375
22387111,43724.826171875
22387296,43725.1875
22387491,43725.568359375
22387673,43725.923828125
22387867,43726.302734375
22388123,43726.802734375
22388318,43727.18359375
22388570,43727.67578125
22388768,43728.0625
22388952,43728.421875
22389147,43728.802734375
22389325,43729.150390625
22389519,43729.529296875
22389918,43730.30859375
22390118,43730.69921875
22390479,43731.404296875
22390616,43731.671875
22390822,43732.07421875
22391019,43732.458984375
22391199,43732.810546875
22391394,43733.19140625
22391775,43733.935546875
22391974,43734.32421875
22392218,43734.80078125
22392416,43735.1875
22392601,43735.548828125
22392797,43735.931640625
22392973,43736.275390625
22393167,43736.654296875
22393338,43736.98828125
22393532,43737.3671875
22393766,43737.82421875
22393896,43738.078125
22394089,43738.455078125
22394285,43738.837890625
22394443,43739.146484375
22394637,43739.525390625
22394797,43739.837890625
22394989,43740.212890625
22395379,43740.974609375
22395579,43741.365234375
22395830,43741.85546875
22396028,43742.2421875
22396216,43742.609375
22396411,43742.990234375
22396591,43743.341796875
22396785,43743.720703125
22397026,43744.19140625
22397223,43744.576171875
22397457,43745.033203125
22397653,43745.416015625
22397864,43745.828125
22398061,43746.212890625
22398252,43746.5859375
22398448,43746.96875
22398632,43747.328125
22398827,43747.708984375
22399007,43748.060546875
22399200,43748.4375
22399562,43749.14453125
22399761,43749.533203125
22399961,43749.923828125
22400156,43750.3046875
22400329,43750.642578125
22400523,43751.021484375
22400714,43751.39453125
22400907,43751.771484375
22401226,43752.39453125
22401360,43752.65625
22401565,43753.056640625
22401760,43753.4375
22401940,43753.7890625
22402134,43754.16796875
22402320,43754.53125
22402514,43754.91015625
22402746,43755.36328125
22402940,43755.7421875
22403308,43756.4609375
22403508,43756.8515625
22403722,43757.26953125
22403917,43757.650390625
22404112,43758.03125
22404306,43758.41015625
22404573,43758.931640625
22404770,43759.31640625
22405061,43759.884765625
22405260,43760.2734375
22405503,43760.748046875
22405700,43761.1328125
22405927,43761.576171875
22406124,43761.9609375
22406490,43762.67578125
22406690,43763.06640625
22406935,43763.544921875
22407132,43763.9296875
22407335,43764.326171875
22407531,43764.708984375
22407796,43765.2265625
22407993,43765.611328125
22408339,43766.287109375
22408538,43766.67578125
22408749,43767.087890625
22408947,43767.474609375
22409154,43767.87890625
22409349,43768.259765625
22409807,43769.154296875
22409946,43769.42578125
22410144,43769.8125
22410340,43770.1953125
22410510,43770.52734375
22410704,43770.90625
22410902,43771.29296875
22411097,43771.673828125
22411497,43772.455078125
22411697,43772.845703125
22412068,43773.5703125
22412269,43773.962890625
22412570,43774.55078125
22412770,43774.94140625
22413132,43775.6484375
22413332,43776.0390625
22413689,43776.736328125
22413891,43777.130859375
22414110,43777.55859375
22414307,43777.943359375
22414697,43778.705078125
22414898,43779.09765625
22415123,43779.537109375
22415321,43779.923828125
22415533,43780.337890625
22415731,43780.724609375
22415984,43781.21875
22416183,43781.607421875
22416450,43782.12890625
22416650,43782.51953125
22416851,43782.912109375
22417050,43783.30078125
22417247,43783.685546875
22417445,43784.072265625
22417843,43784.849609375
22418045,43785.244140625
22418418,43785.97265625
22418618,43786.36328125
22418824,43786.765625
22419021,43787.150390625
22419192,43787.484375
22419391,43787.873046875
22419567,43788.216796875
22419764,43788.6015625
22420142,43789.33984375
22420345,43789.736328125
22420586,43790.20703125
22420786,43790.59765625
22420969,43790.955078125
22421168,43791.34375
22421332,43791.6640625
22421529,43792.048828125
22421718,43792.41796875
22421915,43792.802734375
22422108,43793.1796875
22422306,43793.56640625
22422510,43793.96484375
22422708,43794.3515625
22422877,43794.681640625
22423075,43795.068359375
22423243,43795.396484375
22423441,43795.783203125
22423616,43796.125
22423813,43796.509765625
22424184,43797.234375
22424386,43797.62890625
22424643,43798.130859375
22424843,43798.521484375
22425025,43798.876953125
22425223,43799.263671875
22425389,43799.587890625
22425586,43799.97265625
22425755,43800.302734375
22425952,43800.6875
22426153,43801.080078125
22426350,43801.46484375
22426543,43801.841796875
22426741,43802.228515625
22426924,43802.5859375
22427121,43802.970703125
22427286,43803.29296875
22427483,43803.677734375
22427643,43803.990234375
22427839,43804.373046875
22428014,43804.71484375
22428209,43805.095703125
22428530,43805.72265625
22428731,43806.115234375
22428933,43806.509765625
22429130,43806.89453125
22429295,43807.216796875
22429492,43807.6015625
22429705,43808.017578125
22429837,43808.275390625
22430002,43808.59765625
22430196,43808.9765625
22430541,43809.650390625
22430742,43810.04296875
22431000,43810.546875
22431200,43810.9375
22431376,43811.28125
22431571,43811.662109375
22431740,43811.9921875
22431935,43812.373046875
22432128,43812.75
22432322,43813.12890625
22432533,43813.541015625
22432729,43813.923828125
22432940,43814.3359375
22433136,43814.71875
22433307,43815.052734375
22433504,43815.4375
22433669,43815.759765625
22433864,43816.140625
22434034,43816.47265625
22434228,43816.8515625
22434588,43817.5546875
22434788,43817.9453125
22435012,43818.3828125
22435209,43818.767578125
22435388,43819.1171875
22435582,43819.49609375
22435748,43819.8203125
22435942,43820.19921875
22436204,43820.7109375
22436402,43821.09765625
22436628,43821.5390625
22436823,43821.919921875
22437041,43822.345703125
22437237,43822.728515625
22437422,43823.08984375
22437617,43823.470703125
22437802,43823.83203125
22437997,43824.212890625
22438187,43824.583984375
22438381,43824.962890625
22438598,43825.38671875
22438793,43825.767578125
22438985,43826.142578125
22439179,43826.521484375
22439349,43826.853515625
22439542,43827.23046875
22439713,43827.564453125
22439906,43827.94140625
22440324,43828.7578125
22440525,43829.150390625
22440924,43829.9296875
22441062,43830.19921875
22441296,43830.65625
22441493,43831.041015625
22441667,43831.380859375
22441861,43831.759765625
22442027,43832.083984375
22442223,43832.466796875
22442566,43833.13671875
22442767,43833.529296875
22443034,43834.05078125
22443234,43834.44140625
22443432,43834.828125
22443629,43835.212890625
22443812,43835.5703125
22444009,43835.955078125
22444184,43836.296875
22444380,43836.6796875
22444747,43837.396484375
22444884,43837.6640625
22445064,43838.015625
22445260,43838.3984375
22445424,43838.71875
22445620,43839.1015625
22445829,43839.509765625
22445960,43839.765625
22446130,43840.09765625
22446324,43840.4765625
22446670,43841.15234375
22446870,43841.54296875
22447074,43841.94140625
22447269,43842.322265625
22447458,43842.69140625
22447653,43843.072265625
22447895,43843.544921875
22448091,43843.927734375
22448457,43844.642578125
22448657,43845.033203125
22449006,43845.71484375
22449208,43846.109375
22449420,43846.5234375
22449618,43846.91015625
22449796,43847.2578125
22449992,43847.640625
22450196,43848.0390625
22450392,43848.421875
22450779,43849.177734375
22450977,43849.564453125
22451196,43849.9921875
22451396,43850.3828125
22451569,43850.720703125
22451766,43851.10546875
22451967,43851.498046875
22452165,43851.884765625
22452518,43852.57421875
22452720,43852.96875
22452961,43853.439453125
22453162,43853.83203125
22453348,43854.1953125
22453546,43854.58203125
22453729,43854.939453125
22453925,43855.322265625
22454128,43855.71875
22454325,43856.103515625
22454619,43856.677734375
22454758,43856.94921875
22454937,43857.298828125
22455134,43857.68359375
22455304,43858.015625
22455501,43858.400390625
22455675,43858.740234375
22455872,43859.125
22456131,43859.630859375
22456329,43860.017578125
22456688,43860.71875
22456890,43861.11328125
22457081,43861.486328125
22457278,43861.87109375
22457441,43862.189453125
22457637,43862.572265625
22457833,43862.955078125
22458029,43863.337890625
22458268,43863.8046875
22458467,43864.193359375
22458665,43864.580078125
22458861,43864.962890625
22459028,43865.2890625
22459222,43865.66796875
22459390,43865.99609375
22459586,43866.37890625
22459800,43866.796875
22459997,43867.181640625
22460186,43867.55078125
22460381,43867.931640625
22460613,43868.384765625
22460811,43868.771484375
22460997,43869.134765625
22461193,43869.517578125
22461386,43869.89453125
22461581,43870.275390625
22461939,43870.974609375
22462139,43871.365234375
22462408,43871.890625
22462606,43872.27734375
22462836,43872.7265625
22463034,43873.11328125
22463310,43873.65234375
22463510,43874.04296875
22463760,43874.53125
22463959,43874.919921875
22464165,43875.322265625
22464363,43875.708984375
22464608,43876.1875
22464806,43876.57421875
22465044,43877.0390625
22465242,43877.42578125
22465447,43877.826171875
22465643,43878.208984375
22465868,43878.6484375
22466065,43879.033203125
22466271,43879.435546875
22466467,43879.818359375
22466654,43880.18359375
22466849,43880.564453125
22467061,43880.978515625
22467256,43881.359375
22467518,43881.87109375
22467713,43882.251953125
22467914,43882.64453125
22468109,43883.025390625
22468279,43883.357421875
22468471,43883.732421875
22468639,43884.060546875
22468831,43884.435546875
22469048,43884.859375
22469176,43885.109375
22469593,43885.923828125
22469791,43886.310546875
22469990,43886.69921875
22470185,43887.080078125
22470359,43887.419921875
22470553,43887.798828125
22470725,43888.134765625
22470917,43888.509765625
22471343,43889.341796875
22471542,43889.73046875
22471947,43890.521484375
22472084,43890.7890625
22472314,43891.23828125
22472508,43891.6171875
22472704,43892.0
22472900,43892.3828125
22473180,43892.9296875
22473377,43893.314453125
22473774,43894.08984375
22473975,43894.482421875
22474257,43895.033203125
22474456,43895.421875
22474671,43895.841796875
22474868,43896.2265625
22475119,43896.716796875
22475317,43897.103515625
22475778,43898.00390625
22475918,43898.27734375
22476120,43898.671875
22476318,43899.05859375
22476494,43899.40234375
22476692,43899.7890625
22477096,43900.578125
22477298,43900.97265625
22477724,43901.8046875
22477865,43902.080078125
22478076,43902.4921875
22478275,43902.880859375
22478455,43903.232421875
22478652,43903.6171875
22478832,43903.96875
22479028,43904.3515625
22479426,43905.12890625
22479629,43905.525390625
22479835,43905.927734375
22480035,43906.318359375
22480202,43906.64453125
22480399,43907.029296875
22480561,43907.345703125
22480758,43907.73046875
22481127,43908.451171875
22481330,43908.84765625
22481549,43909.275390625
22481747,43909.662109375
22481926,43910.01171875
22482122,43910.39453125
22482301,43910.744140625
22482498,43911.12890625
22482751,43911.623046875
22482949,43912.009765625
22483173,43912.447265625
22483372,43912.8359375
22483580,43913.2421875
22483778,43913.62890625
22483967,43913.998046875
22484164,43914.3828125
22484408,43914.859375
22484605,43915.244140625
22484824,43915.671875
22485021,43916.056640625
22485238,43916.48046875
22485434,43916.86328125
22485640,43917.265625
22485837,43917.650390625
22486042,43918.05078125
22486239,43918.435546875
22486497,43918.939453125
22486694,43919.32421875
22486945,43919.814453125
22487143,43920.201171875
22487354,43920.61328125
22487550,43920.99609375
22487755,43921.396484375
22487951,43921.779296875
22488207,43922.279296875
22488404,43922.6640625
22488649,43923.142578125
22488847,43923.529296875
22489047,43923.919921875
22489243,43924.302734375
22489434,43924.67578125
22489628,43925.0546875
22489824,43925.4375
22490018,43925.81640625
22490213,43926.197265625
22490408,43926.578125
22490603,43926.958984375
22490799,43927.341796875
22490979,43927.693359375
22491173,43928.072265625
22491383,43928.482421875
22491578,43928.86328125
22491958,43929.60546875
22492157,43929.994140625
22492363,43930.396484375
22492558,43930.77734375
22492745,43931.142578125
22492939,43931.521484375
22493296,43932.21875
22493495,43932.607421875
22493686,43932.98046875
22493882,43933.36328125
22494046,43933.68359375
22494240,43934.0625
22494457,43934.486328125
22494588,43934.7421875
22494746,43935.05078125
22494937,43935.423828125
22495284,43936.1015625
22495485,43936.494140625
22495654,43936.82421875
22495847,43937.201171875
22496003,43937.505859375
22496197,43937.884765625
22496360,43938.203125
22496552,43938.578125
22496794,43939.05078125
22496991,43939.435546875
22497180,43939.8046875
22497375,43940.185546875
22497543,43940.513671875
22497737,43940.892578125
22497910,43941.23046875
22498103,43941.607421875
22498466,43942.31640625
22498665,43942.705078125
22498975,43943.310546875
22499173,43943.697265625
22499385,43944.111328125
22499582,43944.49609375
22499782,43944.88671875
22499977,43945.267578125
22500264,43945.828125
22500462,43946.21484375
22500684,43946.6484375
22500881,43947.033203125
22501068,43947.3984375
22501264,43947.78125
22501481,43948.205078125
22501677,43948.587890625
22501898,43949.01953125
22502096,43949.40625
22502262,43949.73046875
22502456,43950.109375
22502622,43950.43359375
22502814,43950.80859375
22503033,43951.236328125
22503163,43951.490234375
22503323,43951.802734375
22503515,43952.177734375
22503730,43952.59765625
22503860,43952.8515625
22504017,43953.158203125
22504208,43953.53125
22504621,43954.337890625
22504820,43954.7265625
22505135,43955.341796875
22505333,43955.728515625
22505541,43956.134765625
22505736,43956.515625
22505946,43956.92578125
22506140,43957.3046875
22506506,43958.01953125
22506705,43958.408203125
22507037,43959.056640625
22507236,43959.4453125
22507471,43959.904296875
22507668,43960.2890625
22507956,43960.8515625
22508154,43961.23828125
22508542,43961.99609375
22508679,43962.263671875
22508917,43962.728515625
22509115,43963.115234375
22509357,43963.587890625
22509553,43963.970703125
22509765,43964.384765625
22509960,43964.765625
22510197,43965.228515625
22510394,43965.61328125
22510589,43965.994140625
22510786,43966.37890625
22510994,43966.78515625
22511189,43967.166015625
22511584,43967.9375
22511785,43968.330078125
22512082,43968.91015625
22512282,43969.30078125
22512469,43969.666015625
22512665,43970.048828125
22512845,43970.400390625
22513039,43970.779296875
22513225,43971.142578125
22513419,43971.521484375
22513595,43971.865234375
22513790,43972.24609375
22513955,43972.568359375
22514150,43972.94921875
22514325,43973.291015625
22514519,43973.669921875
22514922,43974.45703125
22515122,43974.84765625
22515458,43975.50390625
22515659,43975.896484375
22515871,43976.310546875
22516068,43976.6953125
22516270,43977.08984375
22516464,43977.46875
22516852,43978.2265625
22517053,43978.619140625
22517257,43979.017578125
22517454,43979.40234375
22517632,43979.75
22517828,43980.1328125
22518013,43980.494140625
22518208,43980.875
22518589,43981.619140625
22518787,43982.005859375
22519112,43982.640625
22519310,43983.02734375
22519521,43983.439453125
22519719,43983.826171875
22519958,43984.29296875
22520155,43984.677734375
22520436,43985.2265625
22520637,43985.619140625
22520830,43985.99609375
22521026,43986.37890625
22521239,43986.794921875
22521434,43987.17578125
22521825,43987.939453125
22522026,43988.33203125
22522225,43988.720703125
22522421,43989.103515625
22522587,43989.427734375
22522783,43989.810546875
22522967,43990.169921875
22523163,43990.552734375
22523553,43991.314453125
22523753,43991.705078125
22523978,43992.14453125
22524176,43992.53125
22524363,43992.896484375
22524560,43993.28125
22524740,43993.6328125
22524936,43994.015625
22525193,43994.517578125
22525325,43994.775390625
22525636,43995.3828125
22525836,43995.7734375
22526020,43996.1328125
22526214,43996.51171875
22526429,43996.931640625
22526624,43997.3125
22526838,43997.73046875
22527035,43998.115234375
22527217,43998.470703125
22527413,43998.853515625
22527611,43999.240234375
22527806,43999.62109375
22528204,44000.3984375
22528404,44000.7890625
22528687,44001.341796875
22528884,44001.7265625
22529091,44002.130859375
22529288,44002.515625
22529526,44002.98046875
22529723,44003.365234375
22529935,44003.779296875
22530133,44004.166015625
22530307,44004.505859375
22530503,44004.888671875
22530679,44005.232421875
22530874,44005.61328125
22531093,44006.041015625
22531288,44006.421875
22531484,44006.8046875
22531680,44007.1875
22531860,44007.5390625
22532055,44007.919921875
22532253,44008.306640625
22532447,44008.685546875
22532697,44009.173828125
22532892,44009.5546875
22533087,44009.935546875
22533282,44010.31640625
22533462,44010.66796875
22533657,44011.048828125
22533831,44011.388671875
22534025,44011.767578125
22534195,44012.099609375
22534387,44012.474609375
22534583,44012.857421875
22534776,44013.234375
22535202,44014.06640625
22535341,44014.337890625
22535551,44014.748046875
22535749,44015.134765625
22535933,44015.494140625
22536127,44015.873046875
22536398,44016.40234375
22536595,44016.787109375
22536791,44017.169921875
22536986,44017.55078125
22537171,44017.912109375
22537365,44018.291015625
22537564,44018.6796875
22537757,44019.056640625
22537972,44019.4765625
22538167,44019.857421875
22538352,44020.21875
22538545,44020.595703125
22538733,44020.962890625
22538926,44021.33984375
22539116,44021.7109375
22539308,44022.0859375
22539475,44022.412109375
22539667,44022.787109375
22539836,44023.1171875
22540027,44023.490234375
22540182,44023.79296875
22540371,44024.162109375
22540579,44024.568359375
22540772,44024.9453125
22540948,44025.2890625
22541138,44025.66015625
22541333,44026.041015625
22541523,44026.412109375
22541717,44026.791015625
22541907,44027.162109375
22542105,44027.548828125
22542295,44027.919921875
22542524,44028.3671875
22542717,44028.744140625
22542904,44029.109375
22543096,44029.484375
22543278,44029.83984375
22543468,44030.2109375
22543750,44030.76171875
22543944,44031.140625
22544193,44031.626953125
22544386,44032.00390625
22544576,44032.375
22544766,44032.74609375
22544995,44033.193359375
22545188,44033.5703125
22545377,44033.939453125
22545569,44034.314453125
22545798,44034.76171875
22545991,44035.138671875
22546212,44035.5703125
22546405,44035.947265625
22546607,44036.341796875
22546798,44036.71484375
22547003,44037.115234375
22547195,44037.490234375
22547483,44038.052734375
22547677,44038.431640625
22547907,44038.880859375
22548101,44039.259765625
22548313,44039.673828125
22548506,44040.05078125
22548723,44040.474609375
22548915,44040.849609375
22549149,44041.306640625
22549342,44041.68359375
22549546,44042.08203125
22549738,44042.45703125
22549929,44042.830078125
22550122,44043.20703125
22550301,44043.556640625
22550492,44043.9296875
22550695,44044.326171875
22550887,44044.701171875
22551192,44045.296875
22551388,44045.6796875
22551583,44046.060546875
22551777,44046.439453125
22551959,44046.794921875
22552152,44047.171875
22552337,44047.533203125
22552527,44047.904296875
22552816,44048.46875
22553012,44048.8515625
22553208,44049.234375
22553400,44049.609375
22553570,44049.94140625
22553762,44050.31640625
22553929,44050.642578125
22554121,44051.017578125
22554301,44051.369140625
22554491,44051.740234375
22554766,44052.27734375
22554961,44052.658203125
22555153,44053.033203125
22555345,44053.408203125
22555527,44053.763671875
22555719,44054.138671875
22555921,44054.533203125
22556113,44054.908203125
22556480,44055.625
22556676,44056.0078125
22556876,44056.3984375
22557067,44056.771484375
22557240,44057.109375
22557432,44057.484375
22557621,44057.853515625
22557811,44058.224609375
22558029,44058.650390625
22558220,44059.0234375
22558401,44059.376953125
22558593,44059.751953125
22558764,44060.0859375
22558955,44060.458984375
22559139,44060.818359375
22559328,44061.1875
22559577,44061.673828125
22559770,44062.05078125
22559970,44062.44140625
22560162,44062.81640625
22560351,44063.185546875
22560543,44063.560546875
22560744,44063.953125
22560933,44064.322265625
22561164,44064.7734375
22561356,44065.1484375
22561553,44065.533203125
22561746,44065.91015625
