py_idx,lv_idx,delta_s
42974,25683,-0.027674875185766723
42980,25686,-0.07242562518513296
42984,25688,-0.0732223751838319
43005,25698,0.0237472498047282
43007,25699,-0.03988662519259378
43022,25706,-0.07770587519917171
43046,25718,-0.009492125202086754
43069,25730,-0.0031666252034483477
43095,25743,0.017252374804229476
43130,25761,-0.053884625202044845
43148,25770,-0.06143962522037327
43150,25771,-0.006687500223051757
43152,25772,-0.024757125225733034
43166,25779,0.07845599976280937
43172,25782,-0.045905750230303966
43210,25801,-0.002584375237347558
43215,25804,-0.0782860002364032
43220,25807,-0.0036761252413270995
43232,25814,-0.06502025024383329
43266,25830,0.06804612475389149
43287,25841,0.06009862475912087
43292,25844,-0.00606100024015177
43311,25857,-0.055492375235189684
43319,25863,0.003374999767402187
43339,25875,0.02500312476331601
43366,25892,0.07821299976785667
43373,25896,-0.005150375232915394
43411,25918,0.02931287476530997
43416,25921,-0.017665875238890294
43421,25924,0.005018124764319509
43424,25926,-0.029866125230910257
43427,25928,-0.058943625233951025
43430,25930,0.03676024976448389
43440,25937,0.01794812475418439
43453,25946,-0.07575775024452014
43460,25951,-0.06540187523933128
43463,25953,0.0791291247587651
43470,25958,0.07919274975574808
43474,25961,-0.006087500245484989
43477,25963,-0.02349500024865847
43481,25966,-0.021584250251180492
43492,25974,0.04380262473569019
43499,25979,0.03260099974431796
43512,25988,-0.055942875253094826
43518,25992,0.009331374749308452
43523,25995,-0.04023012525431113
43537,26005,-0.004130250265006907
43540,26007,0.06847312473109923
43546,26011,-0.07826112527254736
43560,26020,-0.025424250263313297
43563,26022,0.025683499734441284
43567,26025,-0.008087625268672127
43582,26033,0.07042312472913181
43587,26036,-0.04424037527496694
43605,26047,0.010039499720733147
43628,26061,-0.014965500282414723
43639,26068,-0.07326775028195698
43641,26069,0.07452962471870705
43643,26070,0.059578999716904946
43648,26073,-0.07258312528574606
43665,26084,-0.06682287527655717
43668,26086,-0.07818475027306704
43710,26110,-0.0382998752684216
43719,26115,0.05383999973128084
43726,26119,0.004323249733715784
43740,26127,0.026957874732033815
43754,26136,-0.03627575027348939
43777,26152,0.06638449973252136
43780,26154,0.030184874733095057
43783,26156,-0.058935000270139426
43786,26158,-0.029249250270368066
43806,26170,0.03323099972476484
43818,26177,-0.05074575026810635
43829,26183,0.02847312472295016
43846,26192,0.03336349972960306
43849,26194,-0.07351737526914803
43861,26201,-0.003133000267553143
43878,26211,0.06735837473388528
43881,26213,-0.043668500264175236
43891,26219,-0.03350587527529569
43899,26224,-0.07385500027157832
43902,26226,-0.0705802502707229
43905,26228,0.07004499973118072
43915,26235,-0.020530500267341267
43958,26259,0.01340574974892661
43964,26262,-0.05656450024980586
43982,26271,-0.07200925025244942
43986,26273,-0.07028812525095418
43988,26274,-0.012792375251592603
43993,26277,-0.03354437524831155
44000,26281,0.0671406247492996
44009,26286,0.011164249750436284
44028,26296,-0.04299725025339285
44056,26308,0.07058249974215869
44073,26316,0.0073003747456823476
44077,26318,-0.053403750258439686
44096,26327,-0.04699387526488863
44121,26339,0.07987449973006733
44123,26340,0.06876099973305827
44138,26347,-0.07458112526364857
44157,26356,0.046543124750314746
44169,26362,-0.001124750247981865
44171,26363,0.01948387474840274
44173,26364,-0.05972850025136722
44184,26369,-0.055507875251350924
44193,26375,0.02280812474054983
44202,26380,-0.06294575025822269
44218,26388,0.02424387473729439
44227,26393,-0.0680236252665054
44229,26394,-0.028866000269772485
44257,26407,0.04927187472640071
44283,26421,-0.01071975027298322
44300,26429,0.033219124721654225
44302,26430,-0.06114562528091483
44304,26431,0.04051812471880112
44319,26439,-0.04621225028677145
44326,26443,0.046331874713359866
44331,26446,-0.015508125288761221
44346,26455,0.014613124702009372
44351,26458,0.013326874701306224
44354,26460,-0.06438575030188076
44357,26462,0.07338187470304547
44361,26465,0.06575349970080424
44365,26468,0.04016549970401684
44369,26471,-0.025756375296623446
44373,26474,0.00945199970738031
44376,26476,0.026258624711772427
44379,26478,0.05971574971044902
44382,26480,-0.02983287529059453
44393,26487,0.017975874718104023
44423,26507,-0.02768725027272012
44441,26519,0.047726874727231916
44446,26522,0.007319124735658988
44453,26527,-0.006674125252175145
44467,26536,0.05388962475262815
44475,26542,0.07431449974683346
44488,26552,-0.0028813752651331015
44497,26557,-0.07387462526821764
44513,26567,-0.0026998752800864168
44524,26574,-0.05259662528260378
44532,26579,0.039372749713947996
44553,26593,-0.03847900030086748
44562,26599,-0.018081375295878388
44594,26620,0.031085499715118203
44612,26632,0.07149474971811287
44623,26639,-0.06483362528524594
44644,26652,-0.04515925029409118
44646,26653,0.05831487470277352
44655,26658,0.012100624706363305
44662,26662,-0.07567787529842462
44677,26670,-0.04408712529402692
44683,26674,-0.030674375295348
44686,26676,-0.06369462529255543
44694,26681,-0.028540750303363893
44700,26685,-0.058017875300720334
44703,26687,-0.06668037530471338
44706,26689,-0.05667475030350033
44718,26696,0.06021524968673475
44720,26697,0.05044937468483113
44741,26709,0.07156587468489306
44750,26714,0.06424962468008744
44761,26720,0.010420999671623576
44771,26726,-0.022177125327289104
44782,26732,0.020573999674525112
44807,26746,-0.015703500335803255
44812,26749,-0.02483212533115875
44814,26750,0.026526624671532772
44837,26763,0.008204499681596644
44842,26766,-0.0751036253204802
44844,26767,0.06870824968063971
44847,26769,0.014148874681268353
44869,26782,0.0432233746687416
44876,26786,0.07970287467469461
44881,26789,0.037053249674499966
44893,26796,-0.039240875325049274
44905,26803,-0.05454775033285841
44933,26820,0.03254999967612093
44939,26824,-0.024231000315921847
44952,26832,-0.034668625325139146
44964,26839,-0.05305537531967275
44967,26841,0.05851474968221737
44996,26859,-0.027771500310336705
45010,26867,-0.05970875031198375
45012,26868,0.06772874968737597
45028,26877,0.0018562496989034116
45037,26882,0.07911837469873717
45042,26885,-0.03063925030437531
45053,26891,-0.02348612531204708
45066,26899,-0.030080750308115967
45076,26905,-0.024385250311752316
45084,26910,0.0447301246895222
45094,26916,-0.0061682503001065925
45099,26919,-0.050895625303382985
45104,26922,0.07204287470085546
45109,26925,0.03215712470409926
45114,26928,0.033636499705608
45121,26932,0.03778499970212579
45128,26936,-0.06965237529948354
45148,26947,0.03261799969186541
45153,26950,-0.03722300031222403
45160,26954,0.022773999684432056
45167,26958,0.07826962467515841
45174,26962,-0.023584250324347522
45183,26967,-0.005803625324915629
45188,26970,-0.016209250323299784
45195,26974,0.04086337467015255
45208,26981,-0.009819625331147108
45210,26982,-0.019099625329545233
45212,26983,0.047341124671220314
45214,26984,0.04680174966779305
45231,26993,-0.040066500347165857
45233,26994,-0.02772662534698611
45235,26995,0.039388374651025515
45249,27003,0.07558437464467715
45263,27011,-0.06785837536153849
45270,27015,-0.05505925036413828
45285,27023,-0.03232425035821507
45292,27027,-0.06595937535894336
45306,27034,-0.05216937536170008
45308,27035,0.031671374636061955
45323,27043,-0.07643675036524655
45325,27044,-0.032196875363297295
45327,27045,-0.006207625359820668
45335,27050,-0.06737362535204738
45338,27052,0.06946024965145625
45345,27057,-0.04518550034845248
45351,27061,0.017018999649735633
45361,27067,-0.07822662535181735
45379,27077,0.003290999637101777
45381,27078,-0.008538875365047716
45385,27080,0.03373424963501748
45401,27089,-0.01613687536882935
45411,27095,0.03181737464183243
45420,27100,-0.028326500367256813
45424,27102,-0.021517750370549038
45426,27103,-0.015882125371717848
45456,27119,-0.06993975037767086
45458,27120,-0.035586625381256454
45460,27121,-0.053967875384842046
45466,27124,0.03338112461642595
45481,27133,-0.03348037537216442
45484,27135,-0.07169862537557492
45487,27137,-0.07748737537622219
45496,27143,0.042046249625855125
45515,27155,0.03853349963173969
45529,27163,-0.019063625375565607
45542,27172,-0.055369750371028204
45549,27176,-0.05907862536696484
45554,27179,0.014730124632478692
45560,27183,-0.018882750358898193
45563,27185,-0.04496412536536809
45568,27188,-0.07741662536864169
45575,27192,0.04836124963185284
45584,27197,-0.04735487537254812
45593,27203,-0.03529800036631059
45598,27207,0.013331749629287515
45602,27210,-0.0043486253707669675
45612,27216,-0.0074532503640512004
45619,27220,-0.018548000356531702
45626,27224,0.05511937464325456
45637,27230,0.00904149963753298
45644,27234,-0.01234512536029797
45660,27243,0.03391437462414615
45667,27247,-0.03903250037546968
45676,27252,0.028505999624030665
45682,27256,-0.06528762537345756
45685,27258,0.007389499631244689
45702,27268,-0.009616375362384133
45711,27273,-0.06494600036967313
45718,27277,-0.05090125036804238
45733,27286,0.07525312462530565
45736,27288,0.06467012462962884
45739,27290,-0.007701250375248492
45748,27296,0.07078349962830544
45759,27304,0.004478499635297339
45770,27310,-0.019592375370848458
45788,27320,-0.06775425036903471
45801,27327,0.009908624626405071
45810,27332,-0.0205466253682971
45819,27338,-0.06644075037183939
45824,27341,-0.07075762536987895
45826,27342,0.04912487463298021
45840,27352,0.06959012463630643
45851,27359,0.07976399963808944
45871,27370,0.06523124963860027
45880,27375,0.0373744996250025
45895,27384,-0.045260875376698095
45905,27390,0.027730999623599928
45910,27393,-0.06402562537550693
45922,27400,-0.013740750378929079
45939,27410,-0.04704687538469443
45981,27433,0.06218649962829659
45983,27434,-0.03937912537367083
45985,27435,0.05226099962601438
45990,27438,-0.05118500037497142
45994,27441,-0.06580725037201773
46010,27450,0.04353287463163724
46034,27466,-0.008289500365208369
46039,27469,-0.017876750367577188
46061,27481,0.04435399962676456
46063,27482,0.035797374628600664
46068,27485,0.00937424963194644
46076,27490,0.004921874635329004
46081,27493,-0.06477375036047306
46089,27498,0.04115437463042326
46096,27502,0.07406674962840043
46110,27511,0.02563249962986447
46119,27516,0.04030437461915426
46132,27523,0.0005023746125516482
46138,27526,0.02503849961067317
46140,27527,-0.005837000389874447
46147,27530,-0.04688975038880017
46149,27531,-0.054073875391623005
46151,27532,0.029419499609502964
46172,27543,0.07160974960424937
46179,27547,0.03897987459640717
46186,27551,-0.07892412540240912
46195,27556,0.03614724959334126
46202,27560,-0.0093285004113568
46221,27571,0.026429999590618536
46232,27577,0.04921062459470704
46235,27579,-0.03923025040421635
46238,27581,0.0016921245987759903
46268,27601,0.008133874587656464
46271,27603,0.031214624592394102
46286,27614,-0.03040475041780155
46289,27616,0.029446624575939495
46292,27618,0.04151837457175134
46295,27620,-0.0702036254297127
46298,27622,0.04045724956813501
46301,27624,0.05139424956723815
46307,27628,-0.0355297504356713
46310,27630,-0.01670662543619983
46313,27632,0.03658112456469098
46325,27639,-0.017302750449744053
46357,27659,-0.06539375044667395
46364,27663,-0.0783836254486232
46369,27666,-0.049609625442826655
46396,27681,-0.04263412544969469
46400,27683,-0.06205687545298133
46402,27684,0.011752624544897117
46404,27685,0.06273699954181211
46410,27688,0.07762212454690598
46414,27690,-0.02051175045198761
46416,27691,-0.06378925045282813
46418,27692,-0.07408475044940133
46420,27693,-0.033176250450196676
46442,27705,0.021368374553276226
46447,27708,-8.475044887745753e-05
46454,27712,-0.06843337544705719
46481,27728,-0.05072962545091286
46483,27729,0.019352874551259447
46495,27736,-0.010338125444832258
46508,27743,-0.0736325004399987
46520,27750,-0.07345862544025294
46535,27758,-0.05418000045028748
46537,27759,0.006442999547289219
46539,27760,0.02781212455010973
46541,27761,-0.034802875452442095
46543,27762,-0.03687150045152521
46545,27763,0.03711324954929296
46550,27766,0.054936249543970916
46561,27772,0.0684293745434843
46565,27774,-0.0584828754508635
46567,27775,-0.05682175044785254
46569,27776,0.010189249551331159
46576,27780,-0.03778825045446865
46578,27781,-0.003783500455028843
46601,27793,-0.02750050045142416
46628,27808,0.008713999559404328
46636,27813,-0.06869912544061663
46646,27819,-0.015566250447591301
46655,27825,-0.05158462544932263
46671,27835,0.013535249556298368
46676,27838,0.049071374553022906
46683,27842,-0.07750475045031635
46692,27847,-0.05053900045459159
46696,27849,0.0764911245496478
46711,27857,-0.008427250460954383
46726,27865,-0.04398475046036765
46728,27866,0.021347249537939206
46746,27875,0.054612999520031735
46748,27876,0.04119112451735418
46750,27877,0.07278424951800844
46760,27882,-0.07055100048455643
46762,27883,-0.014666750481410418
46764,27884,-0.03910912547871703
46766,27885,0.05770974951883545
46783,27894,-0.05641975047910819
46800,27903,-0.03798400047526229
46820,27914,-0.07180512547347462
46854,27929,0.06958674953057198
46856,27930,-0.024227750465797726
46858,27931,-0.051636250464071054
46860,27932,-0.019516500462486874
46866,27935,-0.07866262546303915
46868,27936,-0.002188375459809322
46870,27937,0.02936374954151688
46916,27961,0.014441624538449105
46936,27971,0.027314499544445425
46938,27972,-0.03266162545332918
46940,27973,-0.05748125045647612
46991,27998,0.03864887452800758
46993,27999,-0.0683155004735454
47009,28007,-0.011967125465162098
47030,28017,-0.017953625465452205
47049,28026,0.03598249953211052
47086,28045,-0.04390925047482597
47122,28063,0.027775124515756033
47124,28064,0.07918437451735372
47126,28065,0.033966124516155105
47153,28078,-0.06941787548566936
47166,28084,0.027894874518096913
47168,28085,0.06292449952161405
47170,28086,0.03505049952218542
47200,28101,-0.04320275047211908
47204,28103,0.03135699952690629
47221,28112,-0.053772500476043206
47262,28133,0.04159237450949149
47275,28140,-0.05139700049039675
47277,28141,0.06128037450980628
47285,28145,0.0555482495110482
47287,28146,0.03260774951195344
47289,28147,0.028347499508527108
47291,28148,0.016637874505249783
47293,28149,-0.05988862549565965
47295,28150,-0.035723375498491805
47297,28151,0.05289499949867604
47350,28178,-0.013753250503214076
47352,28179,-0.02059100050246343
47361,28184,-0.0019002505068783648
47365,28186,0.0375881244908669
47381,28194,-0.06709175051219063
47383,28195,0.05519774949061684
47385,28196,0.048919374487013556
47395,28201,-0.006722500518662855
47441,28223,-0.0648210005092551
47444,28225,-0.06916200050909538
47447,28227,0.048111374489963055
47469,28239,-0.04566987552243518
47478,28244,0.00658162448235089
47480,28245,0.06639249948057113
47484,28247,-0.024218000522523653
47523,28266,-0.06278987553378101
47540,28274,0.001586999474966433
47544,28276,-0.03472075052559376
47557,28282,0.01947374947485514
47578,28292,-0.05617687552148709
47612,28309,0.03776037450006697
47633,28320,0.00796362450637389
47635,28321,-0.005926125493715517
47637,28322,-0.07840962549380492
47694,28350,0.049970749496424105
47704,28355,0.021345874498365447
47719,28362,0.050510374501754995
47721,28363,0.00827499950537458
47735,28370,0.026159249508054927
47747,28377,0.06336524950165767
47756,28382,0.021080499507661443
47764,28386,0.02760037451662356
47768,28388,0.015528124509728514
47770,28389,0.055838499509263784
47772,28390,0.07906537450617179
47776,28392,-0.06708087549486663
47778,28393,-0.013753250495938119
47784,28396,-0.033724875494954176
47788,28398,0.03229549950629007
47805,28406,0.02785724950808799
47824,28415,0.04752287450537551
47826,28416,0.002256874504382722
47837,28421,0.06453587450960185
47839,28422,-0.07810362549207639
47848,28426,0.02272649950464256
47857,28430,0.07372324950119946
47859,28431,-0.03146687550179195
47888,28446,0.049789374505053274
47924,28467,-0.011407500482164323
47945,28477,0.02767362452141242
47976,28491,-0.03438975047902204
47978,28492,0.030462124523182865
47987,28497,0.07517749951512087
47998,28503,0.03608524951414438
48000,28504,0.03167562451562844
48042,28525,0.05596412452723598
48044,28526,-0.00588937547581736
48050,28529,0.03998412453074707
48052,28530,0.015862874533922877
48058,28533,-0.05483187546633417
48066,28537,0.037773249539895914
48074,28541,-0.06810675046290271
48091,28549,0.053722874537925236
48100,28553,-0.06322400047065457
48133,28570,0.0032659995267749764
48152,28581,-0.05015462548180949
48159,28585,-0.050783875478373375
48179,28595,-0.012627250478544738
48201,28605,-0.04605012549291132
48216,28612,-0.06704950048879255
48244,28626,-0.03436362549109617
48272,28640,-0.07629475049907342
48306,28657,-0.01703775050555123
48311,28660,-0.0396511255094083
48339,28675,0.0025236244837287813
48353,28683,0.07052999947336502
48357,28685,0.06003862446959829
48404,28709,0.0005083744690637104
48420,28717,0.04226549947634339
48424,28719,0.07684987448010361
48426,28720,-0.021885000518523157
48432,28723,0.03859737448510714
48434,28724,-0.023488750513934065
48436,28725,-0.07831550051196245
48454,28734,0.0535821244775434
48456,28735,-0.047188625525450334
48467,28740,0.029187374471803196
48486,28749,-0.0685356255271472
48488,28750,-0.041060875526454765
48506,28759,0.0007266244720085524
48508,28760,-0.05943462553113932
48510,28761,-0.05899737553409068
48512,28762,0.04038074946583947
48518,28765,0.006029624470102135
48520,28766,0.01033074947190471
48522,28767,-0.047957500530174
48541,28776,-0.03779662553279195
48552,28781,0.06293412447121227
48554,28782,-0.023596750528668053
48556,28783,-0.0749745005305158
48573,28791,-0.07457025053008692
48609,28809,-0.03658962552435696
48620,28814,0.07401487447350519
48622,28815,-0.04987587552750483
48644,28825,-0.011649625521386042
48646,28826,-0.0494797505234601
48664,28834,-0.0017671255263849162
48666,28835,-0.01350637552968692
48668,28836,0.05984374947001925
48670,28837,0.056764249471598305
48672,28838,0.07067999947321368
48674,28839,0.022982124472036958
48691,28848,0.017862249485915527
48704,28854,0.00981249949109042
48706,28855,-0.06823112550773658
48708,28856,-0.07546212551096687
48714,28859,-0.06125437551236246
48752,28879,-0.024426250522083137
48756,28881,-0.045571375521831214
48778,28892,0.0541981244678027
48780,28893,0.0445559994695941
48784,28895,-0.021983875529258512
48802,28903,-0.05154775051778415
48842,28924,0.05399574949115049
48849,28928,0.040504374490410555
48881,28946,-0.008896875508071389
48888,28950,-0.06790662550338311
48892,28952,0.05670537449623225
48894,28953,-0.020859750504314434
48908,28960,-0.03368312550446717
48910,28961,-0.03265062550781295
48929,28970,0.021296249491570052
48931,28971,0.015900874488579575
48950,28980,-0.07957437551522162
48974,28991,-0.03486837552190991
48989,28998,0.07207899947388796
49000,29004,-0.07027562552684685
49017,29012,0.05565862447110703
49019,29013,0.051355374467675574
49021,29014,0.05503374946420081
49023,29015,0.008550624464987777
49040,29023,0.038046499459596816
49064,29034,-0.022377125547791366
49073,29038,-0.06055062554514734
49079,29041,-0.030224375550460536
49084,29043,0.07895599945186405
49093,29048,0.05474499944830313
49114,29058,-0.013769125544058625
49116,29059,0.03226049945806153
49129,29065,-0.03852462553913938
49181,29091,-0.06711887553683482
49194,29098,-0.018819875549525023
49208,29106,-0.07274237554520369
49210,29107,-0.06193275054829428
49212,29108,0.0758893744496163
49238,29122,-0.04568050054513151
49240,29123,0.04034887445595814
49242,29124,0.016015624452847987
49244,29125,-0.07667775054869708
49256,29131,0.03653924945683684
49262,29134,0.047912124457070604
49281,29145,0.0546063744550338
49283,29146,0.04336587445141049
49285,29147,-0.05428987555205822
49287,29148,-0.06837425054982305
49289,29149,-0.029360750551859383
49291,29150,-0.06282437554909848
49318,29163,0.06874099944252521
49320,29164,-0.0050903755545732565
49322,29165,-0.042849500554439146
49343,29175,0.05125762444367865
49379,29192,0.04380937444511801
49400,29202,-0.009788875555386767
49421,29212,0.03666824944957625
49429,29216,-0.032020500548242126
49445,29224,0.06539537444768939
49447,29225,-0.036594250552298035
49449,29226,-0.022775375553464983
49453,29228,-0.04681837555108359
49474,29238,0.04367837444442557
49476,29239,0.01762149944261182
49478,29240,0.023998624441446736
49480,29241,0.012490624438214581
49482,29242,0.012118499435018748
49484,29243,0.047047624437254854
49508,29255,0.0011763744259951636
49510,29256,0.03330649942654418
49516,29259,0.042805499433598015
49518,29260,0.07614287443720968
49529,29266,-0.01538262556277914
49541,29273,0.04317862442985643
49557,29281,-0.008471500586892944
49566,29285,0.07526787441020133
49640,29320,0.014625374402385205
49658,29329,0.0020606243997463025
49665,29333,-0.0739655006036628
49672,29336,0.052269874402554706
49683,29341,0.00931899940042058
49710,29353,0.06041187440860085
49715,29355,0.06283662441273918
49728,29361,0.04102949941443512
49780,29388,-0.04211237558047287
49804,29398,0.020742749416967854
49809,29400,-0.07798250058840495
49825,29407,0.06325737440783996
49827,29408,-0.011837250589451287
49829,29409,0.04762724941247143
49853,29421,0.041342874414112885
49866,29427,0.025911249416822102
49868,29428,-0.032386125581979286
49884,29435,-0.028146500590082724
49904,29443,0.07938549940445228
49943,29458,-0.04497312558669364
49948,29460,-0.010885500589211006
49959,29464,0.07885499941039598
49978,29472,-0.01747450059338007
49985,29475,0.010040249399025925
49999,29481,0.031341874397185165
50014,29486,-0.009114250606216956
50017,29487,0.003123374393908307
50051,29500,-0.0310897506060428
50063,29505,-0.05057750060223043
50080,29512,-0.04784925060084788
50113,29524,0.01147949940059334
50128,29531,-0.020031750602356624
50162,29546,0.02895924940094119
50178,29554,-0.05606325060216477
50180,29555,0.040100374397297855
50182,29556,0.024707999400561675
50187,29558,0.02276787440496264
50194,29561,0.05443562440632377
50199,29563,0.03390374941227492
50201,29564,-0.024800000588584226
50208,29568,0.04209999940940179
50212,29570,0.036464749413426034
50222,29575,0.06111599942232715
50255,29591,0.07763474941748427
50259,29593,0.009858624420303386
50264,29595,0.06982099942251807
50281,29603,0.01666299942007754
50288,29606,-0.036424625577637926
50292,29608,0.02286449942039326
50302,29613,0.004518124420428649
50323,29623,0.009690874416264705
50331,29627,-0.023171875589468982
50344,29634,0.06238937440502923
50367,29645,0.047518499406578485
50376,29649,-0.018674625593121164
50402,29662,0.004151499408180825
50404,29663,0.04101674940466182
50411,29666,-0.0007508755952585489
50413,29667,0.0025888744057738222
50415,29668,0.004240999405737966
50417,29669,0.05617087440623436
50419,29670,0.07687824940512655
50430,29675,0.05953662440151675
50448,29683,-0.07602837559534237
50450,29684,-0.017788625598768704
50452,29685,0.04462199940462597
50454,29686,0.004970124406099785
50469,29693,-0.029019875604717527
50475,29696,-0.03688287560362369
50509,29714,0.06374312439584173
50511,29715,0.008981249397038482
50513,29716,-0.028679625604127068
50523,29721,0.0167254993939423
50568,29743,-0.06388425063778413
50582,29749,-0.0517055006348528
50589,29752,0.06671362437191419
50598,29756,0.02527312437450746
50625,29768,-0.06521412562869955
50627,29769,0.007612999368575402
50629,29770,0.04490424937102944
50631,29771,0.023125499370507896
50642,29776,0.014947374365874566
50647,29778,0.07331737436470576
50652,29780,-0.04387062563910149
50669,29788,0.04978587435471127
50671,29789,-0.041145875642541796
50673,29790,-0.0009696256456663832
50678,29793,-0.0419310006473097
50685,29797,-0.001233250652148854
50691,29800,0.006836624343122821
50713,29811,0.020933249339577742
50745,29827,-0.06986200065148296
50750,29829,0.011558874342881609
50759,29833,-0.03375512566708494
50774,29839,-0.0745126256661024
50782,29842,-0.06233562566922046
50785,29843,0.07541449933341937
50792,29846,-0.06920987566263648
50801,29850,-0.022058625661884435
50829,29862,-0.03911062567203771
50839,29866,-0.06277850066544488
50847,29869,-0.026661125673854258
50856,29873,-0.0009867506814771332
50864,29876,0.022797874320531264
50881,29883,-0.02711262567754602
50886,29885,-0.048495250681298785
50889,29886,-0.02891275068395771
50900,29890,-0.028986125682422426
50905,29892,-0.027404750682762824
50908,29893,0.0010067493203678168
50929,29901,-0.0014537506795022637
50963,29917,-0.05815237568458542
51015,29940,-0.058240625672624446
51027,29946,0.058748249321070034
51035,29950,0.07171912431658711
51082,29972,0.0016813743131933734
51084,29973,0.04456474931066623
51088,29975,0.04951224930846365
51094,29978,-0.06826575069135288
51096,29979,0.009201999309880193
51100,29981,0.06584224931430072
51134,29999,-0.05380487568618264
51138,30001,-0.06335762568778591
51193,30028,0.029860999326047022
51205,30033,-0.05024300067452714
51239,30048,-0.015622000668372493
51242,30049,0.053178374328126665
51249,30052,-0.022728125673893373
51262,30057,-0.0013156256682123058
51269,30060,0.04215874933288433
51282,30066,0.025079749335418455
51313,30078,0.04547462433401961
51315,30079,-0.05145037566398969
51317,30080,0.0738328743391321
51323,30083,-0.02493600066372892
51334,30089,-0.019619500664703082
51339,30092,0.017079124329029582
51344,30095,0.039164249326859135
51353,30100,0.005002249323297292
51357,30102,0.06480887432553573
51372,30110,-0.025117500670603476
51410,30131,-0.06907812567806104
51412,30132,0.007651124324183911
51414,30133,-0.05181850067310734
51425,30139,-0.019451125677733216
51457,30156,-0.028679250688583124
51459,30157,-0.019721750686585438
51461,30158,0.021241749316686764
51463,30159,-0.04506125068292022
51497,30176,-0.06454550068883691
51499,30177,0.05016649931349093
51512,30182,0.04379037431499455
51541,30194,0.0516039993162849
51543,30195,0.008845999313052744
51547,30197,0.0050827493105316535
51551,30199,0.049407249309297185
51553,30200,-0.005653750689816661
51558,30203,0.06368437431228813
51581,30216,0.0225618743133964
51583,30217,0.04194599931361154
51587,30219,0.07098837431840366
51603,30227,-0.06006450068525737
51610,30230,0.04689024930848973
51612,30231,-0.0563692506912048
51635,30242,0.04254174931702437
51656,30253,0.05008624931360828
51658,30254,-0.06229050068941433
51662,30256,0.051197249311371706
51678,30264,0.06548112431482878
51709,30277,0.005943124313489534
51711,30278,0.0672178743116092
51715,30280,0.05604537430917844
51733,30289,0.049163249306729995
51749,30297,0.07883474930713419
51751,30298,0.0598422493058024
51777,30311,-0.02736562569043599
51790,30318,-0.0037485006905626506
51807,30327,0.06776174931292189
51809,30328,-0.01967975068691885
51821,30334,0.07457937431172468
51832,30340,-0.009855250682448968
51841,30345,-0.07477400067728013
51846,30348,0.05753824932617135
51885,30371,-0.06808325067686383
51898,30378,-0.026547125678916927
51918,30389,0.027645749316434376
51925,30393,-0.0205562506816932
51943,30403,-0.05269412567577092
51961,30413,0.04197824931907235
51972,30419,0.009381624317029491
51987,30427,0.03660837432107655
52002,30435,0.04315149931790074
52013,30442,-0.027972750685876235
52015,30444,-0.07790312568977242
52020,30447,0.06820737431553425
52023,30449,0.0397224993139389
52033,30455,-0.040328875693376176
52035,30456,-0.028513000695966184
52044,30461,-0.03982637569424696
52057,30469,0.030792124300205614
52059,30470,-0.010242375697998796
52081,30484,0.04944212430564221
52090,30489,-0.0027652506905724294
52138,30519,-0.01813950069481507
52143,30522,-0.06279312569677131
52157,30530,0.06686599930253578
52160,30532,0.0705037493025884
52166,30536,0.049738499299564864
52181,30547,0.06280949931533542
52185,30550,-0.025585375682567246
52196,30557,-0.05935750068601919
52237,30583,-0.0583997506837477
52239,30584,0.04587124931276776
52255,30593,0.05558612431923393
52260,30596,0.06844537431607023
52278,30607,-0.029911375684605446
52283,30610,-0.06327887569204904
52290,30614,-0.0624506256863242
52305,30623,0.07562162430258468
52338,30643,-0.014924750692443922
52350,30650,-0.053552625693555456
52359,30655,-0.0037652506871381775
52375,30664,0.04304287431295961
52396,30676,0.055990749307966325
52403,30680,-0.010386625690443907
52425,30693,0.054934499312366825
52430,30696,-0.07446312568936264
52435,30699,0.029093374309013598
52440,30702,-0.04319537569244858
52467,30718,-0.07768325068172999
52474,30722,-0.04676300067512784
52483,30728,0.0033204993305844255
52493,30734,-0.024609500673250295
52501,30739,-0.003364625677932054
52509,30744,-0.048568125668680295
52528,30755,0.000166249337780755
52544,30764,0.06343299934087554
52548,30767,0.025675624347059056
52558,30773,0.027766749350121245
52563,30776,-0.02423625064693624
52573,30782,0.047558124344504904
52588,30791,-0.04749525064835325
52650,30828,-0.0706868756460608
52683,30846,0.06770399936067406
52742,30874,0.05789149936026661
52744,30875,0.07854287436202867
52746,30876,0.02796149936330039
52748,30877,-0.024421000634902157
52750,30878,0.03208324936713325
52781,30895,-0.06777937563310843
52820,30918,-0.06827512562449556
52823,30920,-0.046694750621099956
52850,30938,0.07846274939220166
52868,30949,-0.06653212560195243
52886,30959,0.04599912439880427
52897,30965,0.06035937440174166
52909,30972,0.0789321243937593
52936,30989,0.020995124395994935
52950,30998,-0.04017550060962094
52993,31024,0.043754624399298336
53005,31031,-0.07695750059792772
53012,31035,0.0038684994069626555
53031,31046,-0.04494475059618708
53043,31053,0.014960874403186608
53052,31058,-0.05969925060344394
53064,31065,-0.07733825059403898
53091,31081,-0.06509050058230059
53106,31091,0.020369874415337108
53111,31094,0.04636449942336185
53114,31096,0.06986712441721465
53117,31098,-0.06589350058493437
53120,31100,-0.0346590005865437
53124,31103,0.018315499408345204
53131,31108,-0.014422750595258549
53135,31111,-0.03562337558832951
53138,31113,-0.06046962559048552
53146,31118,-0.0003075005879509263
53149,31120,-0.04967587558348896
